"Categories1","Categories2","Categories3","Categories4","Categories5","Categories6","Categories7","Categories8","Categories9"
"JiceBar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SportsBar","Bar","BeerBar","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"Donts","Bakery","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Deli","American","Diner","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Mexican","FastFood","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Bakery","Cafe","French","0","0","0","0","0","0"
"AsianFsion","Chinese","Italian","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Brgers","Mexican","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"Bar","WineBar","BeerBar","0","0","0","0","0","0"
"WineBar","Irish","Bar","BeerBar","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Indian","Diner","0","0","0","0","0","0","0"
"Deli","American","Bar","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"AsianFsion","SshiBar","Japanese","Chinese","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Desserts","Bakery","0","0","0","0","0","0","0"
"Thai","Vietnamese","0","0","0","0","0","0","0"
"Desserts","Bakery","0","0","0","0","0","0","0"
"AsianFsion","0","0","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Sops","SaladBar","FastFood","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","Bar","Tex-Mex","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Desserts","IceCream","Foodtrck","0","0","0","0","0","0"
"Desserts","JiceBar","Cafe","IceCream","0","0","0","0","0"
"Thai","SshiBar","Japanese","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"Bar","Trkish","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Seafood","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"American","Mexican","Japanese","LatinAmerican","Italian","0","0","0","0"
"Salvadoran","LatinAmerican","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Mexican","Tex-Mex","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Sops","0","0","0","0","0","0","0","0"
"Chinese","FastFood","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Indian","FastFood","0","0","0","0","0","0","0"
"American","Steakhose","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Steakhose","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Bar","WineBar","0","0","0","0","0","0","0"
"Brgers","HotDogs","FastFood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"Italian","Pizza","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Desserts","IceCream","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"American","Bar","Pizza","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Desserts","Bakery","Cafe","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Deli","American","SaladBar","FastFood","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"American","FastFood","0","0","0","0","0","0","0"
"Deli","Brgers","SaladBar","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Deli","Bakery","0","0","0","0","0","0","0"
"German","0","0","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"Indian","0","0","0","0","0","0","0","0"
"German","Bar","WineBar","French","Eropean","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Japanese","Vietnamese","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Desserts","IceCream","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","American","Mexican","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Bar","Italian","WineBar","BeerBar","Pizza","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Thai","SshiBar","Japanese","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"SportsBar","Brgers","American","Bar","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Brgers","HotDogs","FastFood","0","0","0","0","0","0"
"Deli","American","Cafe","BeerBar","0","0","0","0","0"
"Indian","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"FastFood","SaladBar","Pizza","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Portgese","0","0","0","0","0","0","0","0"
"Deli","Brgers","American","Diner","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"WineBar","0","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"JiceBar","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Longe","Bar","Deli","Mediterranean","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"Indian","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Caribbean","0","0","0","0","0","0","0","0"
"Bakery","Cafe","Italian","0","0","0","0","0","0"
"Desserts","American","Cafe","0","0","0","0","0","0"
"Mexican","LatinAmerican","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SshiBar","Steakhose","Japanese","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Seafood","0","0","0","0","0","0","0","0"
"Bar","Steakhose","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Greek","Cafe","Mediterranean","0","0","0","0","0","0"
"WineBar","0","0","0","0","0","0","0","0"
"Deli","Portgese","Cafe","Mediterranean","0","0","0","0","0"
"Cafe","Taiwanese","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"JiceBar","SaladBar","0","0","0","0","0","0","0"
"American","Bar","Italian","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Bar","Steakhose","Argentine","Barbeqe","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"African","0","0","0","0","0","0","0","0"
"Brgers","Barbeqe","Steakhose","Pizza","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Brgers","American","0","0","0","0","0","0","0"
"Taiwanese","Chinese","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Bakery","French","0","0","0","0","0","0","0"
"German","BeerBar","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Persian","0","0","0","0","0","0","0","0"
"Desserts","Mediterranean","MiddleEastern","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Deli","French","0","0","0","0","0","0","0"
"Desserts","American","0","0","0","0","0","0","0"
"Bar","BeerBar","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"Bar","American","WineBar","0","0","0","0","0","0"
"Seafood","Italian","0","0","0","0","0","0","0"
"Italian","Mediterranean","Pizza","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Deli","Cafe","SaladBar","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"JiceBar","Cafe","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Deli","Diner","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Brgers","IceCream","FastFood","0","0","0","0","0","0"
"Indian","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Desserts","JiceBar","IceCream","0","0","0","0","0","0"
"Donts","Cafe","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Korean","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Desserts","Bakery","Cafe","0","0","0","0","0","0"
"Desserts","Bakery","0","0","0","0","0","0","0"
"Korean","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Deli","Brgers","HotDogs","FastFood","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Cafe","FastFood","0","0","0","0","0","0","0"
"Longe","Bar","Pizza","0","0","0","0","0","0"
"DimSm","Chinese","0","0","0","0","0","0","0"
"Cafe","Taiwanese","0","0","0","0","0","0","0"
"MiddleEastern","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"AsianFsion","Seafood","Steakhose","Hawaiian","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SshiBar","Steakhose","Japanese","Chinese","0","0","0","0","0"
"Thai","0","0","0","0","0","0","0","0"
"WineBar","Bar","Italian","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Deli","Cafe","French","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Japanese","0","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Pizza","Trkish","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"Lebanese","Mediterranean","MiddleEastern","0","0","0","0","0","0"
"Brgers","American","Bar","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"Deli","Pizza","Italian","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"American","French","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Bar","BeerBar","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Brgers","Pizza","0","0","0","0","0","0"
"Bakery","Cafe","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Chinese","Hotpot","0","0","0","0","0","0","0"
"DimSm","Chinese","FastFood","0","0","0","0","0","0"
"Longe","TapasBar","Bar","MiddleEastern","0","0","0","0","0"
"Thai","Seafood","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Sops","SaladBar","FastFood","0","0","0","0","0","0"
"Deli","American","Foodtrck","0","0","0","0","0","0"
"Bar","WineBar","BeerBar","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"WineBar","Bar","BeerBar","Italian","0","0","0","0","0"
"American","FastFood","Pizza","0","0","0","0","0","0"
"Deli","SaladBar","0","0","0","0","0","0","0"
"American","Steakhose","0","0","0","0","0","0","0"
"Deli","Donts","Cafe","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"TapasBar","Cafe","French","Eropean","0","0","0","0","0"
"Japanese","Hawaiian","0","0","0","0","0","0","0"
"Desserts","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Spanish","0","0","0","0","0","0","0","0"
"Longe","TapasBar","American","Bar","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Desserts","Bakery","Foodtrck","FastFood","0","0","0","0","0"
"Bakery","Italian","0","0","0","0","0","0","0"
"Nepalese","0","0","0","0","0","0","0","0"
"Deli","Brgers","American","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"DimSm","Seafood","Chinese","0","0","0","0","0","0"
"WineBar","American","Bar","BeerBar","0","0","0","0","0"
"Bar","Seafood","Steakhose","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Indian","MiddleEastern","0","0","0","0","0","0","0"
"American","Barbeqe","0","0","0","0","0","0","0"
"Canadian","Deli","Donts","Bakery","Cafe","IceCream","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Italian","Pizza","0","0","0","0","0","0"
"Seafood","Indian","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Deli","Italian","0","0","0","0","0","0","0"
"Steakhose","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"MiddleEastern","Trkish","0","0","0","0","0","0","0"
"Bar","Mexican","Tex-Mex","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Kosher","TapasBar","Mediterranean","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pervian","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Japanese","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"Chinese","Hotpot","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Korean","0","0","0","0","0","0","0","0"
"Afghan","MiddleEastern","0","0","0","0","0","0","0"
"Steakhose","0","0","0","0","0","0","0","0"
"SportsBar","Brgers","Bar","0","0","0","0","0","0"
"IceCream","FastFood","0","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Deli","SaladBar","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Korean","Hawaiian","Barbeqe","0","0","0","0","0","0"
"Longe","Bar","ChampagneBar","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","Seafood","0","0","0","0","0","0","0"
"Desserts","Cafe","0","0","0","0","0","0","0"
"Steakhose","0","0","0","0","0","0","0","0"
"Donts","Bakery","Cafe","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"AsianFsion","SshiBar","Japanese","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Brgers","American","FastFood","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Donts","Pizza","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Japanese","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Greek","Brgers","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Filipino","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","WineBar","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Deli","Sops","American","SaladBar","0","0","0","0","0"
"JiceBar","Cafe","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Italian","Pizza","0","0","0","0","0","0","0"
"American","Steakhose","Seafood","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Desserts","Cafe","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Foodtrck","0","0","0","0","0","0","0","0"
"Foodtrck","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Brgers","American","Bar","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","Steakhose","Seafood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
